wavelength,intensity
206.0,0.0
207.0,6.788351047663161e-07
208.0,9.79462079734256e-07
209.0,3.9372436076446324e-05
210.0,8.138263141712749e-05
211.0,7.15298247536621e-05
212.0,6.296680478925272e-05
213.0,8.653208056899769e-05
214.0,8.048559931440057e-05
215.0,6.544455292164977e-05
216.0,4.7746351975956525e-05
217.0,3.026634802822389e-05
218.0,1.1176535117759704e-05
219.0,7.986010125358018e-06
220.0,1.1515952670142862e-05
221.0,2.618363975527219e-07
222.0,1.2708762925660817e-05
223.0,2.8850491952568434e-05
224.0,4.5103743889544796e-05
225.0,5.682819591329446e-05
226.0,6.716103597227318e-05
227.0,8.939288565337002e-05
228.0,0.0001305787812239778
229.0,0.0001717889209054701
230.0,0.0002090521193349639
231.0,0.0002463880500971113
232.0,0.00029697581186873256
233.0,0.00035491923688271454
234.0,0.0004168726378369947
235.0,0.0004893140411599144
236.0,0.0005618184791711339
237.0,0.0006344053471593606
238.0,0.0007070407033693565
239.0,0.0007775183337106308
240.0,0.0008461679580912129
241.0,0.0009166795301877255
242.0,0.000995686238738171
243.0,0.0010747220402216777
244.0,0.0011438274538868886
245.0,0.0012106684675954862
246.0,0.0012756960218099226
247.0,0.0013385028154673376
248.0,0.0014011544468150916
249.0,0.0014619877698465074
250.0,0.0015228550346331614
251.0,0.0015672605481292323
252.0,0.0016056050339041752
253.0,0.0016401674383811347
254.0,0.0016682906070071674
255.0,0.0016964331709219084
256.0,0.0017246048277697104
257.0,0.0017527813334396894
258.0,0.0017606800647658632
259.0,0.001758003514924213
260.0,0.0017553560580156244
261.0,0.0017527425428622743
262.0,0.001750177515930693
263.0,0.00173008399682961
264.0,0.0017090837479814462
265.0,0.0016832152816676728
266.0,0.0016540253721627214
267.0,0.0016218049487972056
268.0,0.001580168112764146
269.0,0.0015385409743754403
270.0,0.0015024220979796953
271.0,0.001466957812577832
272.0,0.001425873742272939
273.0,0.0013800620703455667
274.0,0.0013354626039624197
275.0,0.0012958234826662438
276.0,0.0012561843613700678
277.0,0.001223532392830808
278.0,0.0011921168739466583
279.0,0.0011638336941887874
280.0,0.0011386198188688957
281.0,0.0011137356634570333
282.0,0.0010905631422736175
283.0,0.0010673906210902015
284.0,0.0010475880313197327
285.0,0.0010285418578088606
286.0,0.001005553591868167
287.0,0.0009781965371460845
288.0,0.000950039426764813
289.0,0.0009166310419659565
290.0,0.0008832469012779846
291.0,0.000838322563808985
292.0,0.0007903774101237755
293.0,0.0007424807446603351
294.0,0.0006946568115295481
295.0,0.000646343147358894
296.0,0.0005943104365785559
297.0,0.0005424377369300556
298.0,0.0004987450002939893
299.0,0.00045711301308310647
300.0,0.00041627138388705876
301.0,0.00037646255381469125
302.0,0.00033812291686192514
303.0,0.00031086283858338065
304.0,0.00028346214446170595
305.0,0.0002592228823993716
306.0,0.000235837013040172
307.0,0.00021056980067633434
308.0,0.000183004246600645
309.0,0.00015720366379734808
310.0,0.00014423791329631146
311.0,0.00013138853452752047
312.0,0.0001269227693025935
313.0,0.0001248426245887024
314.0,0.00011935375788444905
315.0,0.0001093166959782614
316.0,9.978876040064845e-05
317.0,9.2370062469988e-05
318.0,8.492712042844304e-05
319.0,7.748417838689807e-05
320.0,7.016730572195256e-05
321.0,6.799018456452346e-05
322.0,7.113707015733302e-05
323.0,7.419667695095834e-05
324.0,7.700899381356166e-05
325.0,7.938976550242067e-05
326.0,8.478650458531287e-05
327.0,8.990686080412167e-05
328.0,9.25882594679486e-05
329.0,9.401381318795787e-05
330.0,9.428049840768749e-05
331.0,8.962562911786133e-05
332.0,8.502409687198109e-05
333.0,8.412706476925417e-05
334.0,8.369067077333298e-05
335.0,8.444223821075282e-05
336.0,8.605689599566127e-05
337.0,8.65708711464129e-05
338.0,8.393311188217807e-05
339.0,8.128565497358944e-05
340.0,8.258029049482234e-05
341.0,8.412706476925417e-05
342.0,7.907944088309892e-05
