wavelength,intensity
173.8984,0.0
174.3805,4.460538194620278e-06
174.8626,1.567343947870675e-05
175.3447,2.427015390842343e-05
175.8268,5.866885729986832e-06
176.309,6.134424342419591e-06
176.7911,7.545504328230802e-06
177.2732,2.912134715937019e-06
177.7553,2.9597229963100084e-05
178.2374,8.08626437268765e-05
178.7195,0.00013920473890024338
179.2017,0.0001760988934738532
179.6838,0.0001947413055620546
180.1659,0.00022273331354820248
180.648,0.0002865161266216061
181.1301,0.0003756913971356767
181.6122,0.0004677550625323063
182.0944,0.0005508974769820969
182.5765,0.000636732296922056
183.0586,0.0007528741949965251
183.5407,0.0008966248016640578
184.0228,0.0010480864902395184
184.5049,0.0011906389529471385
184.9871,0.001325780960721799
185.4692,0.001451017309671266
185.9513,0.001556862733853083
186.4334,0.00165624661760196
186.9155,0.0017844586887213918
187.3976,0.0019417709661355025
187.8798,0.0021160371502911522
188.3619,0.002297586265356509
188.844,0.0024875568147787095
189.3261,0.00268059860816776
189.8082,0.0028818009692805364
190.2903,0.00308601008502521
190.7725,0.0032826855857536314
191.2546,0.0034775476269878905
191.7367,0.0036498704032150377
192.2188,0.0037890655414473708
192.7009,0.003895635379662417
193.183,0.003945743108038525
193.6652,0.003932025305217851
194.1473,0.003855528831908388
194.6294,0.0037101824778624365
195.1115,0.0034871982377665794
195.5936,0.0032246868841668322
196.0757,0.002965376722968277
196.5579,0.0027090854384570606
197.04,0.0024564918657379495
197.5221,0.0022014506075839382
198.0042,0.001946757009980011
198.4863,0.0017215141885141528
198.9684,0.0015289698842804527
199.4506,0.00136136113297369
199.9327,0.001206864081715489
200.4148,0.0010629360081562814
200.8969,0.0009469977606132423
201.379,0.0008716111827000721
201.8611,0.0008382663174717331
202.3433,0.0008057190834914943
202.8254,0.0007744243002795494
203.3075,0.0007419905287382502
203.7896,0.0007019024065084931
204.2717,0.0006507434534844328
204.7538,0.0006055960701952959
205.236,0.0005771446363078865
205.7181,0.0005680176983243034
206.2002,0.0005461272057244605
206.6823,0.0005059324094068116
207.1644,0.0004593359556101073
207.6465,0.0004315877948912359
208.1287,0.00042921783607583136
208.6108,0.00042399017542224776
209.0929,0.0004028571173346587
209.575,0.0003601718204822875
210.0571,0.0003279962972101301
210.5392,0.0003159074077115644
211.0214,0.0003150597851068202
