wavelength,intensity
141.6301,9.278528408643064e-06
142.1122,0.0
142.5943,0.0
143.0764,4.434366193413384e-06
143.5585,3.7842879377091158e-06
144.0406,3.788339123699158e-06
144.5228,1.0907792742404975e-05
145.0049,1.8492725274776172e-05
145.487,2.803108644309827e-05
145.9691,1.3455554268574831e-05
146.4512,8.559242348861616e-06
146.9333,1.4636946638355862e-05
147.4155,2.5758712636785435e-05
147.8976,4.845926897117534e-05
148.3797,2.5490290669546004e-05
148.8618,3.3659672028074625e-05
149.3439,3.6812311008874435e-05
149.826,2.7173396522243018e-05
150.3082,1.692415370021593e-05
150.7903,3.592422288484899e-05
151.2724,3.914769355332694e-05
151.7545,1.8491224233392016e-05
152.2366,3.5729776705643476e-05
152.7188,4.1117436296288634e-05
153.2009,4.257288231556492e-05
153.683,5.3619340773376195e-05
154.1651,5.6137803470855e-05
154.6472,6.763628547547674e-05
155.1293,7.497000821373416e-05
155.6115,7.995554436590232e-05
156.0936,7.486648952003639e-05
156.5757,7.30694481184568e-05
157.0578,5.537623338791423e-05
157.5399,5.8607048024694e-05
158.022,5.2043443187878096e-05
158.5042,7.391854676304324e-05
158.9863,6.680191888057643e-05
159.4684,6.659048281811867e-05
159.9505,7.452984165350812e-05
160.4326,6.223019023800145e-05
160.9147,5.931953777721286e-05
161.3969,6.468905742083847e-05
161.879,7.836008493169623e-05
162.3611,8.901663498991895e-05
162.8432,8.251928575998051e-05
163.3253,8.986377170489235e-05
163.8074,9.213264455715134e-05
164.2896,0.00010078107794758056
164.7717,8.71938714459993e-05
165.2538,8.169768975320518e-05
165.7359,7.83212924516159e-05
166.218,8.126023017880586e-05
166.7001,9.3406632513336e-05
167.1823,9.567738826910166e-05
167.6644,0.0001020109747323015
168.1465,0.00011014051315353671
168.6286,0.00010499997771213165
169.1107,0.00010603638977537478
169.5928,0.00012165589599087275
170.075,0.00011653499693809773
170.5571,0.0001061511772130185
171.0392,0.00011967603862629702
171.5213,0.00012206877087664156
172.0034,0.000125733633350153
172.4855,0.00013264809341409728
172.9677,0.00013574375402185024
173.4498,0.00012701908564397493
173.9319,0.00014938981048429346
174.414,0.0001352473875435548
174.8961,0.00014159786949187719
175.3782,0.00015979240246290644
175.8604,0.00017018638642387116
176.3425,0.00017527716137877332
176.8246,0.00015669274970625386
177.3067,0.00016222941528038133
177.7888,0.0001725708365026066
178.2709,0.00019078154838374735
178.7531,0.0001922460087499075
179.2352,0.00019741642405443676
179.7173,0.00021149382342233695
180.1994,0.00020279620248410496
180.6815,0.00020089488323909584
181.1636,0.00022127119503411572
181.6458,0.00021400427823351268
182.1279,0.00021991788906217956
182.61,0.00023824074241117022
183.0921,0.0002417399991404526
183.5742,0.00025458077780204973
184.0563,0.00024232959843584952
184.5385,0.00024177089453866697
185.0206,0.0002473829296429756
185.5027,0.00026215910644619955
185.9848,0.00026563001931249636
186.4669,0.0002792203221885112
186.949,0.00028078480308972435
187.4312,0.0002851473740918658
187.9133,0.0002786134887545347
188.3954,0.0002957949074136624
188.8775,0.0002864910094519462
189.3596,0.0002970631828034031
189.8417,0.00028070278129829247
190.3239,0.0002930989522119933
190.806,0.00029601840087039764
191.2881,0.00028713100376002353
191.7702,0.00027989680969853003
192.2523,0.00027979260088899417
192.7344,0.0002793155402963074
193.2166,0.0002656264970002547
193.6987,0.00025458168737945694
194.1808,0.0002466529459820197
194.6629,0.00023409037733223122
195.145,0.000227899226043344
195.6271,0.0002318416327270331
196.1093,0.00022209688774906599
196.5914,0.00021612892634773433
197.0735,0.000193422932674727
197.5556,0.00020568343738629663
198.0377,0.00018897818250792177
198.5198,0.0001774471868586474
199.002,0.00018337997102036902
199.4841,0.00016992507127025784
199.9662,0.00016024494142355034
200.4483,0.00014958524610035606
200.9304,0.00014129767117038535
201.4125,0.00014868847417702245
201.8947,0.00012837608780054757
202.3768,0.00012077195320295006
202.8589,0.00010906764421900005
203.341,0.00010534328320444528
203.8231,0.00011077597513171779
204.3052,0.00011078019249604888
204.7874,0.00011541856609675453
205.2695,0.00011224679955646621
205.7516,9.19227870534224e-05
206.2337,8.997515298971285e-05
206.7158,9.106829613445263e-05
207.1979,7.857035192800853e-05
207.6801,8.301579384804819e-05
208.1622,7.865947954739095e-05
208.6443,6.429125914566551e-05
209.1264,6.994138888036041e-05
209.6085,7.510452682544205e-05
210.0906,5.426581428642732e-05
210.5728,4.81637978479138e-05
211.0549,5.040220907357513e-05
211.537,4.244160658164915e-05
212.0191,4.937049644419299e-05
212.5012,5.375737022140613e-05
212.9833,5.462737483418165e-05
213.4655,6.299733326548001e-05
213.9476,4.360497878097513e-05
214.4297,3.261811225657778e-05
214.9118,3.918652669861386e-05
215.3939,4.741414590599588e-05
215.876,4.930744327252519e-05
216.3581,3.0129948074337037e-05
216.8403,2.9245524222805812e-05
217.3224,3.78067800138213e-05
217.8045,5.0721912392748184e-05
218.2866,4.797054050179768e-05
218.7687,4.519177626724677e-05
219.2508,4.843488158568093e-05
219.733,3.967018699032628e-05
220.2151,2.145142753411165e-05
220.6972,3.294940907846117e-05
221.1793,2.8860642732099546e-05
221.6614,2.5613181668316892e-05
222.1435,3.828809413684143e-05
222.6257,3.246193920509035e-05
223.1078,4.0020263025616634e-05
223.5899,4.50297716306199e-05
224.072,3.335475418949732e-05
224.5541,4.539400391623816e-05
225.0362,4.09167804434e-05
225.5184,4.182431100713713e-05
226.0005,3.3137409297513225e-05
226.4826,2.5290032904660276e-05
226.9647,2.2483256062111854e-05
227.4468,2.645265200592122e-05
227.9289,2.168847879353817e-05
228.4111,2.6592607905451877e-05
228.8932,1.4551411457078642e-05
229.3753,2.5762425226272547e-05
229.8574,3.3529944143623157e-05
230.3395,3.423734308496064e-05
230.8216,3.687502611642487e-05
231.3038,2.1790407670293573e-05
231.7859,2.235039552206671e-05
232.268,2.035755313967646e-05
232.7501,2.462149668547629e-05
233.2322,2.1336247781684846e-05
233.7143,2.0125052253436235e-06
234.1965,1.5162689378864034e-05
234.6786,1.3134530232840187e-05
235.1607,1.896874967347034e-05
235.6428,1.052770646569417e-05
236.1249,2.263191964834652e-05
236.607,1.771736029475054e-05
237.0892,1.6296996919234716e-05
237.5713,1.737660899978942e-05
238.0534,1.9556419883000904e-05
238.5355,2.3286602850056452e-05
239.0176,2.7771066985848663e-05
239.4997,2.2016173722121423e-05
239.9819,5.1315007726169235e-06
240.464,1.0584017282951761e-05
240.9461,2.5456510774871703e-05
241.4282,2.95603292028521e-05
241.9103,3.0725563786250854e-05
242.3924,2.9307161158741838e-05
242.8746,2.0112515508422076e-05
243.3567,9.761721128574295e-06
243.8388,1.5136775122418988e-06
244.3209,7.190049237165352e-06
244.803,6.136841045694108e-06
245.2851,2.2899273192840067e-05
245.7673,1.0856586911537134e-05
246.2494,9.830708874974497e-06
246.7315,1.0124155849668216e-05
247.2136,1.344203219565951e-05
247.6957,0.0
248.1778,0.0
248.66,0.0
249.1421,8.705351591263589e-07
249.6242,0.0
250.1063,7.289695036925088e-06
250.5884,0.0
251.0705,1.5049558572938623e-05
251.5527,1.2961098676945396e-05
252.0348,1.357821286469516e-05
252.5169,1.066955622747998e-06
252.999,0.0
253.4811,0.0
253.9632,0.0
254.4454,6.118860201009223e-06
254.9275,1.9668349963093154e-05
255.4096,1.1934370254368783e-05
255.8917,8.848044647153542e-06
256.3738,0.0
256.856,6.637476015119762e-06
257.3381,1.3410462555122863e-05
257.8202,8.465257282213002e-06
258.3023,5.518085241842393e-06
258.7844,2.5845115140076136e-06
259.2665,8.91900772712245e-06
259.7487,5.552030379474002e-06
260.2308,1.5244709353809062e-05
260.7129,5.277349734263061e-06
261.195,1.613092625746486e-05
261.6771,1.6551101595971e-05
262.1592,1.6467254341764257e-05
262.6414,3.7566034551534876e-06
263.1235,0.0
263.6056,1.817827155550688e-05
264.0877,1.744907634774228e-05
264.5698,1.9578537045543224e-05
265.0519,2.4530232730763125e-05
265.5341,1.0798425874343432e-05
266.0162,1.4432817225638696e-05
266.4983,1.8435631790396162e-05
266.9804,9.718444564702585e-06
267.4625,1.9527034151035523e-05
267.9446,2.195679374545094e-05
268.4268,1.6511442952178034e-05
268.9089,3.155136830654544e-05
269.391,2.508444689597194e-05
269.8731,1.670930898221148e-05
270.3552,2.7541375635634766e-05
270.8373,2.6766273956371637e-05
271.3195,2.0524620626831128e-05
271.8016,2.213726367743533e-05
272.2837,3.9492258319157664e-05
272.7658,2.9784119528090806e-05
273.2479,2.4274059442406704e-05
273.73,1.1193478764131656e-05
274.2122,2.2355724324287264e-05
274.6943,3.469484213283743e-05
275.1764,4.900018720698906e-05
275.6585,3.984761415024693e-05
276.1406,5.4789834903291285e-05
276.6227,5.002942136312328e-05
277.1049,5.366834412956324e-05
277.587,4.858283366016056e-05
278.0691,3.474492654865702e-05
278.5512,3.2515021696762405e-05
279.0333,3.6161301518472734e-05
279.5154,1.85455929172913e-05
279.9976,1.7781823007984122e-05
280.4797,1.2501800604332105e-05
280.9618,1.4383068476491187e-05
281.4439,1.3949989528350716e-05
281.926,2.3654568959383185e-05
282.4081,2.5257481701885224e-05
282.8903,1.953031330189514e-06
283.3724,0.0
283.8545,3.963762774213171e-06
284.3366,8.77675848232445e-06
284.8187,0.0
285.3008,0.0
285.783,2.163589161350541e-05
286.2651,9.841197636822167e-06
286.7472,1.0163020734813732e-05
287.2293,1.6946217070358033e-05
287.7114,2.0425197173415922e-05
288.1935,2.13599430294219e-05
288.6757,0.0
289.1578,5.843879898176993e-06
289.6399,1.1448287367761365e-05
290.122,0.0
290.6041,0.0
291.0862,7.569658830904677e-06
291.5684,1.628420418196426e-05
292.0505,1.4700004466473332e-05
292.5326,1.75652752206785e-05
293.0147,1.095462948437181e-05
293.4968,6.754156069716297e-06
293.9789,2.177053182785686e-06
294.4611,1.2525422794862736e-06
294.9432,2.7191462511374532e-06
295.4253,2.3989133181022405e-06
295.9074,0.0
296.3895,3.3793636368206153e-06
296.8716,4.330125616144692e-06
297.3538,5.75561644669979e-06
297.8359,2.5388773513707938e-05
298.318,4.209101257785665e-06
298.8001,0.0
299.2822,1.0710420319702436e-05
299.7643,1.2435096126351195e-06
300.2465,3.156092217788622e-06
300.7286,7.0684797008278364e-06
301.2107,0.0
301.6928,3.6110891561345283e-07
302.1749,1.1742389226930894e-05
302.657,0.0
303.1392,6.84791485779479e-06
303.6213,7.616102735586488e-06
304.1034,6.5411120551347826e-06
304.5855,3.77733063026879e-06
305.0676,0.0
305.5497,1.8648670298609297e-07
306.0319,6.83919486667654e-06
306.514,3.717175894378516e-07
306.9961,8.546204850462296e-06
307.4782,7.652697463885272e-06
307.9603,2.3920814251756445e-05
308.4424,1.1207625992181524e-05
308.9246,1.749085797741985e-05
309.4067,3.889120663027115e-06
309.8888,0.0
310.3709,0.0
310.853,0.0
311.3351,0.0
311.8173,1.0682399388772397e-05
312.2994,1.5421022894323082e-05
312.7815,5.37349750742829e-06
313.2636,1.1416892861714865e-05
313.7457,0.0
314.2278,0.0
314.71,9.124123601604601e-06
315.1921,0.0
315.6742,0.0
316.1563,1.0831615394687623e-05
316.6384,5.513082744711558e-06
317.1205,8.773030238384981e-06
317.6027,7.784482182201087e-06
318.0848,1.513399023691245e-05
318.5669,1.1635530697788023e-05
319.049,9.542228344856135e-06
319.5311,9.74004259664708e-06
320.0132,6.101088855798266e-06
320.4954,5.293155557292129e-06
320.9775,0.0
321.4596,1.87955890169851e-05
321.9417,7.34007201128778e-06
322.4238,4.920697739763675e-06
322.9059,1.3755053159984083e-05
